title,story,sentence_nr,token_in_sent,token,surprisal
reading-dickens-1,reading-dickens,0,1,Even,11.748968
reading-dickens-1,reading-dickens,0,2,then,5.7548604
reading-dickens-1,reading-dickens,0,3,my,6.586809
reading-dickens-1,reading-dickens,0,4,only,4.625828
reading-dickens-1,reading-dickens,0,5,friends,5.9372954
reading-dickens-1,reading-dickens,0,6,were,0.81264925
reading-dickens-1,reading-dickens,0,7,made,7.459342
reading-dickens-1,reading-dickens,0,8,of,2.8578315
reading-dickens-1,reading-dickens,0,9,paper,5.707938
reading-dickens-1,reading-dickens,0,10,and,1.9638538
reading-dickens-1,reading-dickens,0,11,ink.,5.2654533
reading-dickens-1,reading-dickens,1,1,At,11.114664
reading-dickens-1,reading-dickens,1,2,school,8.708938
reading-dickens-1,reading-dickens,1,3,I,3.1297195
reading-dickens-1,reading-dickens,1,4,had,2.891268
reading-dickens-1,reading-dickens,1,5,learned,5.28663
reading-dickens-1,reading-dickens,1,6,to,1.3986595
reading-dickens-1,reading-dickens,1,7,read,2.308206
reading-dickens-1,reading-dickens,1,8,and,1.8261038
reading-dickens-1,reading-dickens,1,9,write,0.22735506
reading-dickens-1,reading-dickens,1,10,long,6.7585073
reading-dickens-1,reading-dickens,1,11,before,2.8096607
reading-dickens-1,reading-dickens,1,12,the,3.1821475
reading-dickens-1,reading-dickens,1,13,other,5.4452972
reading-dickens-1,reading-dickens,1,14,children.,4.1260166
reading-dickens-1,reading-dickens,2,1,Where,11.673555
reading-dickens-1,reading-dickens,2,2,my,7.2680254
reading-dickens-1,reading-dickens,2,3,school,6.5250826
reading-dickens-1,reading-dickens,2,4,friends,5.9709325
reading-dickens-1,reading-dickens,2,5,saw,6.367669
reading-dickens-1,reading-dickens,2,6,notches,16.098713
reading-dickens-1,reading-dickens,2,7,of,0.8744108
reading-dickens-1,reading-dickens,2,8,ink,5.6582475
reading-dickens-1,reading-dickens,2,9,on,1.4913934
reading-dickens-1,reading-dickens,2,10,incomprehensible,14.570097
reading-dickens-1,reading-dickens,2,11,"pages,",5.340113
reading-dickens-1,reading-dickens,2,12,I,1.69512
reading-dickens-1,reading-dickens,2,13,saw,3.4205065
reading-dickens-1,reading-dickens,2,14,"light,",8.945344
reading-dickens-1,reading-dickens,2,15,"streets,",15.435064
reading-dickens-1,reading-dickens,2,16,and,1.2716604
reading-dickens-1,reading-dickens,2,17,people.,5.8443933
reading-dickens-1,reading-dickens,3,1,Words,13.878003
reading-dickens-1,reading-dickens,3,2,and,3.267142
reading-dickens-1,reading-dickens,3,3,the,5.444832
reading-dickens-1,reading-dickens,3,4,mystery,8.963773
reading-dickens-1,reading-dickens,3,5,of,0.50958693
reading-dickens-1,reading-dickens,3,6,their,4.666242
reading-dickens-1,reading-dickens,3,7,hidden,6.6440587
reading-dickens-1,reading-dickens,3,8,science,9.360787
reading-dickens-1,reading-dickens,3,9,fascinated,10.231501
reading-dickens-1,reading-dickens,3,10,"me,",4.2767563
reading-dickens-1,reading-dickens,3,11,and,1.2519368
reading-dickens-1,reading-dickens,3,12,I,1.0826406
reading-dickens-1,reading-dickens,3,13,saw,5.782604
reading-dickens-1,reading-dickens,3,14,in,3.7985952
reading-dickens-1,reading-dickens,3,15,them,1.5409539
reading-dickens-1,reading-dickens,3,16,a,1.4448171
reading-dickens-1,reading-dickens,3,17,key,6.228684
reading-dickens-1,reading-dickens,3,18,with,7.0434155
reading-dickens-1,reading-dickens,3,19,which,0.55302167
reading-dickens-1,reading-dickens,3,20,I,2.0546935
reading-dickens-1,reading-dickens,3,21,could,0.8431559
reading-dickens-1,reading-dickens,3,22,unlock,5.2945037
reading-dickens-1,reading-dickens,3,23,a,2.4360082
reading-dickens-1,reading-dickens,3,24,boundless,10.532297
reading-dickens-1,reading-dickens,3,25,"world,",7.262965
reading-dickens-1,reading-dickens,3,26,a,2.3806095
reading-dickens-1,reading-dickens,3,27,safe,7.4707727
reading-dickens-1,reading-dickens,3,28,haven,2.8780541
reading-dickens-1,reading-dickens,3,29,from,2.3095186
reading-dickens-1,reading-dickens,3,30,that,6.016033
reading-dickens-1,reading-dickens,3,31,"home,",12.164346
reading-dickens-1,reading-dickens,3,32,those,8.325439
reading-dickens-1,reading-dickens,3,33,"streets,",11.859436
reading-dickens-1,reading-dickens,3,34,and,1.9158318
reading-dickens-1,reading-dickens,3,35,those,2.6465824
reading-dickens-1,reading-dickens,3,36,troubled,8.3047085
reading-dickens-1,reading-dickens,3,37,days,2.4528246
reading-dickens-1,reading-dickens,3,38,in,3.3423162
reading-dickens-1,reading-dickens,3,39,which,1.0655092
reading-dickens-1,reading-dickens,3,40,even,6.714345
reading-dickens-1,reading-dickens,3,41,I,2.904322
reading-dickens-1,reading-dickens,3,42,could,1.8374989
reading-dickens-1,reading-dickens,3,43,sense,6.532831
reading-dickens-1,reading-dickens,3,44,that,2.490108
reading-dickens-1,reading-dickens,3,45,only,6.3963704
reading-dickens-1,reading-dickens,3,46,a,2.3045404
reading-dickens-1,reading-dickens,3,47,limited,6.195593
reading-dickens-1,reading-dickens,3,48,fortune,7.6998024
reading-dickens-1,reading-dickens,3,49,awaited,4.2643366
reading-dickens-1,reading-dickens,3,50,me.,1.0885136
reading-dickens-1,reading-dickens,4,1,My,10.74999
reading-dickens-1,reading-dickens,4,2,father,6.1188483
reading-dickens-1,reading-dickens,4,3,didn't,5.5831957
reading-dickens-1,reading-dickens,4,4,like,2.4237115
reading-dickens-1,reading-dickens,4,5,to,2.455814
reading-dickens-1,reading-dickens,4,6,see,3.0748267
reading-dickens-1,reading-dickens,4,7,books,7.7313347
reading-dickens-1,reading-dickens,4,8,in,3.0363636
reading-dickens-1,reading-dickens,4,9,the,1.287359
reading-dickens-1,reading-dickens,4,10,house.,3.9191966
reading-dickens-1,reading-dickens,5,1,There,9.846579
reading-dickens-1,reading-dickens,5,2,was,2.687022
reading-dickens-1,reading-dickens,5,3,something,4.1677475
reading-dickens-1,reading-dickens,5,4,about,1.3667667
reading-dickens-1,reading-dickens,5,5,them,5.273802
reading-dickens-1,reading-dickens,5,6,—,6.0745535
reading-dickens-1,reading-dickens,5,7,apart,8.7249155
reading-dickens-1,reading-dickens,5,8,from,0.011071794
reading-dickens-1,reading-dickens,5,9,the,0.78308237
reading-dickens-1,reading-dickens,5,10,letters,8.811699
reading-dickens-1,reading-dickens,5,11,he,5.7462673
reading-dickens-1,reading-dickens,5,12,could,5.3777084
reading-dickens-1,reading-dickens,5,13,not,1.9944586
reading-dickens-1,reading-dickens,5,14,decipher,3.666524
reading-dickens-1,reading-dickens,5,15,—,1.2938622
reading-dickens-1,reading-dickens,5,16,that,0.13776042
reading-dickens-1,reading-dickens,5,17,offended,8.692774
reading-dickens-1,reading-dickens,5,18,him.,1.8224413
reading-dickens-1,reading-dickens,6,1,He,10.159624
reading-dickens-1,reading-dickens,6,2,used,5.2541485
reading-dickens-1,reading-dickens,6,3,to,0.58005
reading-dickens-1,reading-dickens,6,4,tell,4.259597
reading-dickens-1,reading-dickens,6,5,me,0.85831136
reading-dickens-1,reading-dickens,6,6,that,1.3080014
reading-dickens-1,reading-dickens,6,7,as,5.596133
reading-dickens-1,reading-dickens,6,8,soon,2.3675103
reading-dickens-1,reading-dickens,6,9,as,0.013096623
reading-dickens-1,reading-dickens,6,10,I,1.0098318
reading-dickens-1,reading-dickens,6,11,was,2.739965
reading-dickens-1,reading-dickens,6,12,ten,5.230519
reading-dickens-1,reading-dickens,6,13,he,4.167353
reading-dickens-1,reading-dickens,6,14,would,0.8294848
reading-dickens-1,reading-dickens,6,15,send,4.3685894
reading-dickens-1,reading-dickens,6,16,me,0.18587111
reading-dickens-1,reading-dickens,6,17,off,3.1999092
reading-dickens-1,reading-dickens,6,18,to,0.5843099
reading-dickens-2,reading-dickens,0,1,work,3.0490885
reading-dickens-2,reading-dickens,0,2,and,2.3368082
reading-dickens-2,reading-dickens,0,3,that,2.3651915
reading-dickens-2,reading-dickens,0,4,I'd,4.0222325
reading-dickens-2,reading-dickens,0,5,better,5.5046873
reading-dickens-2,reading-dickens,0,6,get,1.6412544
reading-dickens-2,reading-dickens,0,7,rid,6.4246244
reading-dickens-2,reading-dickens,0,8,of,0.003920133
reading-dickens-2,reading-dickens,0,9,all,3.0130444
reading-dickens-2,reading-dickens,0,10,my,1.3902612
reading-dickens-2,reading-dickens,0,11,scatterbrained,14.516718
reading-dickens-2,reading-dickens,0,12,ideas,5.2471805
reading-dickens-2,reading-dickens,0,13,if,5.4451075
reading-dickens-2,reading-dickens,0,14,I,0.36388788
reading-dickens-2,reading-dickens,0,15,didn't,2.7919805
reading-dickens-2,reading-dickens,0,16,want,2.7532206
reading-dickens-2,reading-dickens,0,17,to,0.2107859
reading-dickens-2,reading-dickens,0,18,end,5.720334
reading-dickens-2,reading-dickens,0,19,up,0.053698447
reading-dickens-2,reading-dickens,0,20,a,4.25815
reading-dickens-2,reading-dickens,0,21,"loser,",8.197317
reading-dickens-2,reading-dickens,0,22,a,5.140763
reading-dickens-2,reading-dickens,0,23,nobody.,7.9379687
reading-dickens-2,reading-dickens,1,1,I,7.8969054
reading-dickens-2,reading-dickens,1,2,used,4.7843533
reading-dickens-2,reading-dickens,1,3,to,0.51207966
reading-dickens-2,reading-dickens,1,4,hide,7.706335
reading-dickens-2,reading-dickens,1,5,my,1.5565476
reading-dickens-2,reading-dickens,1,6,books,7.3128614
reading-dickens-2,reading-dickens,1,7,under,3.3393626
reading-dickens-2,reading-dickens,1,8,the,1.85157
reading-dickens-2,reading-dickens,1,9,mattress,3.4599252
reading-dickens-2,reading-dickens,1,10,and,2.336927
reading-dickens-2,reading-dickens,1,11,wait,6.118845
reading-dickens-2,reading-dickens,1,12,for,0.6231999
reading-dickens-2,reading-dickens,1,13,him,4.88577
reading-dickens-2,reading-dickens,1,14,to,0.057478726
reading-dickens-2,reading-dickens,1,15,go,4.0462527
reading-dickens-2,reading-dickens,1,16,out,3.2461617
reading-dickens-2,reading-dickens,1,17,or,4.6544437
reading-dickens-2,reading-dickens,1,18,fall,6.014236
reading-dickens-2,reading-dickens,1,19,asleep,0.099266075
reading-dickens-2,reading-dickens,1,20,so,3.4353247
reading-dickens-2,reading-dickens,1,21,that,2.06522
reading-dickens-2,reading-dickens,1,22,I,0.4415011
reading-dickens-2,reading-dickens,1,23,could,0.36998525
reading-dickens-2,reading-dickens,1,24,read.,4.6254635
reading-dickens-2,reading-dickens,2,1,Once,11.696447
reading-dickens-2,reading-dickens,2,2,he,5.1250234
reading-dickens-2,reading-dickens,2,3,caught,6.6535997
reading-dickens-2,reading-dickens,2,4,me,3.952597
reading-dickens-2,reading-dickens,2,5,reading,5.5769815
reading-dickens-2,reading-dickens,2,6,at,6.235171
reading-dickens-2,reading-dickens,2,7,night,3.6728282
reading-dickens-2,reading-dickens,2,8,and,3.2447593
reading-dickens-2,reading-dickens,2,9,flew,8.689935
reading-dickens-2,reading-dickens,2,10,into,3.2350056
reading-dickens-2,reading-dickens,2,11,a,0.97551143
reading-dickens-2,reading-dickens,2,12,rage.,3.905715
reading-dickens-2,reading-dickens,3,1,He,10.159624
reading-dickens-2,reading-dickens,3,2,tore,8.661711
reading-dickens-2,reading-dickens,3,3,the,2.6218677
reading-dickens-2,reading-dickens,3,4,book,6.7463446
reading-dickens-2,reading-dickens,3,5,from,2.6113782
reading-dickens-2,reading-dickens,3,6,my,2.3499336
reading-dickens-2,reading-dickens,3,7,hands,1.7017696
reading-dickens-2,reading-dickens,3,8,and,1.4127662
reading-dickens-2,reading-dickens,3,9,flung,4.3993015
reading-dickens-2,reading-dickens,3,10,it,0.13924421
reading-dickens-2,reading-dickens,3,11,out,3.7696848
reading-dickens-2,reading-dickens,3,12,of,1.275862
reading-dickens-2,reading-dickens,3,13,the,0.89349383
reading-dickens-2,reading-dickens,3,14,window.,2.7676554
reading-dickens-2,reading-dickens,4,1,"""If",11.659656
reading-dickens-2,reading-dickens,4,2,I,2.5472655
reading-dickens-2,reading-dickens,4,3,catch,8.425615
reading-dickens-2,reading-dickens,4,4,you,1.4525388
reading-dickens-2,reading-dickens,4,5,wasting,8.611326
reading-dickens-2,reading-dickens,4,6,electricity,7.3813367
reading-dickens-2,reading-dickens,4,7,"again,",7.0304337
reading-dickens-2,reading-dickens,4,8,reading,11.899793
reading-dickens-2,reading-dickens,4,9,all,4.776858
reading-dickens-2,reading-dickens,4,10,this,1.9221624
reading-dickens-2,reading-dickens,4,11,"nonsense,",4.0223866
reading-dickens-2,reading-dickens,4,12,you'll,3.4774091
reading-dickens-2,reading-dickens,4,13,be,1.9370695
reading-dickens-2,reading-dickens,4,14,"sorry.""",7.3749294
reading-dickens-2,reading-dickens,5,1,My,10.74999
reading-dickens-2,reading-dickens,5,2,father,6.1188483
reading-dickens-2,reading-dickens,5,3,was,1.9333055
reading-dickens-2,reading-dickens,5,4,not,4.8258424
reading-dickens-2,reading-dickens,5,5,a,1.4854624
reading-dickens-2,reading-dickens,5,6,miser,10.583275
reading-dickens-2,reading-dickens,5,7,"and,",7.7022223
reading-dickens-2,reading-dickens,5,8,despite,3.5027077
reading-dickens-2,reading-dickens,5,9,the,2.4255667
reading-dickens-2,reading-dickens,5,10,hardships,3.759101
reading-dickens-2,reading-dickens,5,11,we,4.4577074
reading-dickens-2,reading-dickens,5,12,"suffered,",3.9587772
reading-dickens-2,reading-dickens,5,13,whenever,8.814237
reading-dickens-2,reading-dickens,5,14,he,1.2732768
reading-dickens-2,reading-dickens,5,15,could,2.6172075
reading-dickens-2,reading-dickens,5,16,he,3.2710776
reading-dickens-2,reading-dickens,5,17,gave,3.5936604
reading-dickens-2,reading-dickens,5,18,me,1.3270538
reading-dickens-2,reading-dickens,5,19,a,1.6819072
reading-dickens-2,reading-dickens,5,20,few,4.3701606
reading-dickens-2,reading-dickens,5,21,coins,5.1247473
reading-dickens-2,reading-dickens,5,22,so,4.9109707
reading-dickens-2,reading-dickens,5,23,that,0.73011595
reading-dickens-2,reading-dickens,5,24,I,0.22649144
reading-dickens-2,reading-dickens,5,25,could,0.19270222
reading-dickens-2,reading-dickens,5,26,buy,1.6795473
reading-dickens-2,reading-dickens,5,27,myself,3.874362
reading-dickens-2,reading-dickens,5,28,some,1.5432591
reading-dickens-2,reading-dickens,5,29,treats,7.944304
reading-dickens-2,reading-dickens,5,30,like,6.1108828
reading-dickens-2,reading-dickens,5,31,the,3.5942254
reading-dickens-2,reading-dickens,5,32,other,4.0705023
reading-dickens-2,reading-dickens,5,33,children.,3.1363008
reading-dickens-2,reading-dickens,6,1,He,10.1596155
reading-dickens-2,reading-dickens,6,2,was,2.4103425
reading-dickens-2,reading-dickens,6,3,convinced,7.388605
reading-dickens-2,reading-dickens,6,4,that,1.0081555
reading-dickens-2,reading-dickens,6,5,I,5.1040487
reading-dickens-2,reading-dickens,6,6,spent,7.746463
reading-dickens-2,reading-dickens,6,7,them,6.8824124
reading-dickens-2,reading-dickens,6,8,on,3.9000354
reading-dickens-2,reading-dickens,6,9,licorice,11.437245
reading-dickens-2,reading-dickens,6,10,"sticks,",5.6316285
reading-dickens-2,reading-dickens,6,11,sunflower,11.290113
reading-dickens-3,reading-dickens,0,1,"seeds,",0.67886937
reading-dickens-3,reading-dickens,0,2,or,3.6920402
reading-dickens-3,reading-dickens,0,3,"sweets,",11.215063
reading-dickens-3,reading-dickens,0,4,but,1.930098
reading-dickens-3,reading-dickens,0,5,I,1.5898006
reading-dickens-3,reading-dickens,0,6,would,4.669102
reading-dickens-3,reading-dickens,0,7,keep,6.824079
reading-dickens-3,reading-dickens,0,8,them,0.84730345
reading-dickens-3,reading-dickens,0,9,in,2.1368346
reading-dickens-3,reading-dickens,0,10,a,1.7936895
reading-dickens-3,reading-dickens,0,11,coffee,6.5461154
reading-dickens-3,reading-dickens,0,12,tin,5.944209
reading-dickens-3,reading-dickens,0,13,under,5.5150967
reading-dickens-3,reading-dickens,0,14,the,1.0420715
reading-dickens-3,reading-dickens,0,15,"bed,",4.6975775
reading-dickens-3,reading-dickens,0,16,and,1.5022331
reading-dickens-3,reading-dickens,0,17,when,3.8505578
reading-dickens-3,reading-dickens,0,18,I'd,5.195498
reading-dickens-3,reading-dickens,0,19,collected,7.4885483
reading-dickens-3,reading-dickens,0,20,four,7.317341
reading-dickens-3,reading-dickens,0,21,or,1.5458618
reading-dickens-3,reading-dickens,0,22,five,0.012787016
reading-dickens-3,reading-dickens,0,23,reales,18.841476
reading-dickens-3,reading-dickens,0,24,I'd,3.1121252
reading-dickens-3,reading-dickens,0,25,secretly,8.458725
reading-dickens-3,reading-dickens,0,26,rush,8.872126
reading-dickens-3,reading-dickens,0,27,out,2.0784304
reading-dickens-3,reading-dickens,0,28,to,1.741809
reading-dickens-3,reading-dickens,0,29,buy,2.8258667
reading-dickens-3,reading-dickens,0,30,myself,6.747205
reading-dickens-3,reading-dickens,0,31,a,0.98196894
reading-dickens-3,reading-dickens,0,32,book.,8.424067
reading-dickens-3,reading-dickens,1,1,My,10.74999
reading-dickens-3,reading-dickens,1,2,favorite,4.156858
reading-dickens-3,reading-dickens,1,3,place,4.877549
reading-dickens-3,reading-dickens,1,4,in,2.2728076
reading-dickens-3,reading-dickens,1,5,the,1.4781054
reading-dickens-3,reading-dickens,1,6,whole,3.7524219
reading-dickens-3,reading-dickens,1,7,city,2.9400651
reading-dickens-3,reading-dickens,1,8,was,3.8951707
reading-dickens-3,reading-dickens,1,9,the,2.0805855
reading-dickens-3,reading-dickens,1,10,Sempere,15.954657
reading-dickens-3,reading-dickens,1,11,&,9.613073
reading-dickens-3,reading-dickens,1,12,Sons,6.5452414
reading-dickens-3,reading-dickens,1,13,bookshop,8.511584
reading-dickens-3,reading-dickens,1,14,on,3.258394
reading-dickens-3,reading-dickens,1,15,Calle,9.733953
reading-dickens-3,reading-dickens,1,16,Santa,6.753698
reading-dickens-3,reading-dickens,1,17,Ana.,4.959178
reading-dickens-3,reading-dickens,2,1,It,8.752996
reading-dickens-3,reading-dickens,2,2,smelled,10.666241
reading-dickens-3,reading-dickens,2,3,of,2.3407092
reading-dickens-3,reading-dickens,2,4,old,6.2405043
reading-dickens-3,reading-dickens,2,5,paper,6.030216
reading-dickens-3,reading-dickens,2,6,and,1.8298492
reading-dickens-3,reading-dickens,2,7,dust,4.4006376
reading-dickens-3,reading-dickens,2,8,and,2.060234
reading-dickens-3,reading-dickens,2,9,it,3.434907
reading-dickens-3,reading-dickens,2,10,was,1.3933088
reading-dickens-3,reading-dickens,2,11,my,6.090805
reading-dickens-3,reading-dickens,2,12,"sanctuary,",12.682044
reading-dickens-3,reading-dickens,2,13,my,1.8258377
reading-dickens-3,reading-dickens,2,14,refuge.,4.5004253
reading-dickens-3,reading-dickens,3,1,The,7.6899047
reading-dickens-3,reading-dickens,3,2,bookseller,15.769001
reading-dickens-3,reading-dickens,3,3,would,6.6644363
reading-dickens-3,reading-dickens,3,4,let,6.854985
reading-dickens-3,reading-dickens,3,5,me,2.3693933
reading-dickens-3,reading-dickens,3,6,sit,6.1750255
reading-dickens-3,reading-dickens,3,7,on,2.0416114
reading-dickens-3,reading-dickens,3,8,a,2.9701033
reading-dickens-3,reading-dickens,3,9,chair,2.5658762
reading-dickens-3,reading-dickens,3,10,in,2.6512053
reading-dickens-3,reading-dickens,3,11,a,2.2869694
reading-dickens-3,reading-dickens,3,12,corner,2.7916663
reading-dickens-3,reading-dickens,3,13,and,1.2202675
reading-dickens-3,reading-dickens,3,14,read,1.6089562
reading-dickens-3,reading-dickens,3,15,any,5.5438576
reading-dickens-3,reading-dickens,3,16,book,1.1270545
reading-dickens-3,reading-dickens,3,17,I,1.0815315
reading-dickens-3,reading-dickens,3,18,liked,2.6152668
reading-dickens-3,reading-dickens,3,19,to,4.408867
reading-dickens-3,reading-dickens,3,20,my,4.405673
reading-dickens-3,reading-dickens,3,21,heart's,1.0972061
reading-dickens-3,reading-dickens,3,22,content.,0.8209131
reading-dickens-3,reading-dickens,4,1,He,10.159624
reading-dickens-3,reading-dickens,4,2,hardly,8.976568
reading-dickens-3,reading-dickens,4,3,ever,2.4163425
reading-dickens-3,reading-dickens,4,4,allowed,6.8409805
reading-dickens-3,reading-dickens,4,5,me,3.885632
reading-dickens-3,reading-dickens,4,6,to,0.062481776
reading-dickens-3,reading-dickens,4,7,pay,5.8115187
reading-dickens-3,reading-dickens,4,8,for,2.212915
reading-dickens-3,reading-dickens,4,9,the,2.232592
reading-dickens-3,reading-dickens,4,10,books,5.0461226
reading-dickens-3,reading-dickens,4,11,he,2.4329782
reading-dickens-3,reading-dickens,4,12,placed,7.085437
reading-dickens-3,reading-dickens,4,13,in,1.3589807
reading-dickens-3,reading-dickens,4,14,my,0.67700034
reading-dickens-3,reading-dickens,4,15,"hands,",4.5760183
reading-dickens-3,reading-dickens,4,16,but,1.8970585
reading-dickens-3,reading-dickens,4,17,when,2.9773316
reading-dickens-3,reading-dickens,4,18,he,1.4288328
reading-dickens-3,reading-dickens,4,19,wasn't,7.581836
reading-dickens-3,reading-dickens,4,20,looking,2.6660078
reading-dickens-3,reading-dickens,4,21,I'd,4.3362904
reading-dickens-3,reading-dickens,4,22,leave,5.057646
reading-dickens-3,reading-dickens,4,23,the,2.3195503
reading-dickens-3,reading-dickens,4,24,coins,9.49416
reading-dickens-3,reading-dickens,4,25,I'd,5.3156624
reading-dickens-3,reading-dickens,4,26,managed,7.8683286
reading-dickens-3,reading-dickens,4,27,to,0.059213873
reading-dickens-3,reading-dickens,4,28,collect,2.8587246
reading-dickens-3,reading-dickens,4,29,on,3.1904
reading-dickens-3,reading-dickens,4,30,the,1.0480702
reading-dickens-3,reading-dickens,4,31,counter,3.295578
reading-dickens-3,reading-dickens,4,32,before,5.27632
reading-dickens-3,reading-dickens,4,33,I,1.8388952
reading-dickens-3,reading-dickens,4,34,left.,2.6425369
reading-dickens-3,reading-dickens,5,1,It,8.752996
reading-dickens-3,reading-dickens,5,2,was,2.229603
reading-dickens-3,reading-dickens,5,3,only,3.6351466
reading-dickens-3,reading-dickens,5,4,small,9.186423
reading-dickens-3,reading-dickens,5,5,change,4.641816
reading-dickens-3,reading-dickens,5,6,—,6.0972595
reading-dickens-3,reading-dickens,5,7,if,5.0453706
reading-dickens-3,reading-dickens,5,8,I'd,8.5755415
reading-dickens-3,reading-dickens,5,9,had,2.3570092
reading-dickens-3,reading-dickens,5,10,to,2.3234124
reading-dickens-3,reading-dickens,5,11,buy,5.057389
reading-dickens-3,reading-dickens,5,12,a,1.2547299
reading-dickens-3,reading-dickens,5,13,book,5.682065
reading-dickens-3,reading-dickens,5,14,with,3.7462442
reading-dickens-3,reading-dickens,5,15,that,3.4685664
reading-dickens-3,reading-dickens,5,16,"pittance,",12.835704
reading-dickens-3,reading-dickens,5,17,I,3.0073838
reading-dickens-3,reading-dickens,5,18,would,2.2001183
reading-dickens-3,reading-dickens,5,19,probably,2.8160563
reading-dickens-3,reading-dickens,5,20,have,0.9694852
reading-dickens-3,reading-dickens,5,21,been,3.2723274
reading-dickens-3,reading-dickens,5,22,able,3.119512
reading-dickens-3,reading-dickens,5,23,to,0.006054513
reading-dickens-3,reading-dickens,5,24,afford,2.5456228
reading-dickens-3,reading-dickens,5,25,only,6.48479
reading-dickens-3,reading-dickens,5,26,a,1.5045493
reading-dickens-3,reading-dickens,5,27,booklet,8.719278
reading-dickens-4,reading-dickens,0,1,of,2.2356849
reading-dickens-4,reading-dickens,0,2,cigarette,11.260188
reading-dickens-4,reading-dickens,0,3,papers.,4.5713234
reading-dickens-4,reading-dickens,1,1,When,10.180765
reading-dickens-4,reading-dickens,1,2,it,2.9254386
reading-dickens-4,reading-dickens,1,3,was,3.4437482
reading-dickens-4,reading-dickens,1,4,time,3.795046
reading-dickens-4,reading-dickens,1,5,for,0.90217
reading-dickens-4,reading-dickens,1,6,me,2.8907578
reading-dickens-4,reading-dickens,1,7,to,0.033893444
reading-dickens-4,reading-dickens,1,8,"leave,",4.7944508
reading-dickens-4,reading-dickens,1,9,I,0.54043984
reading-dickens-4,reading-dickens,1,10,would,5.1147885
reading-dickens-4,reading-dickens,1,11,do,4.5431285
reading-dickens-4,reading-dickens,1,12,so,2.5559142
reading-dickens-4,reading-dickens,1,13,dragging,11.927389
reading-dickens-4,reading-dickens,1,14,my,0.82145786
reading-dickens-4,reading-dickens,1,15,"feet,",4.5152636
reading-dickens-4,reading-dickens,1,16,a,5.284483
reading-dickens-4,reading-dickens,1,17,weight,7.491374
reading-dickens-4,reading-dickens,1,18,on,2.146907
reading-dickens-4,reading-dickens,1,19,my,0.040803075
reading-dickens-4,reading-dickens,1,20,soul.,8.462633
reading-dickens-4,reading-dickens,2,1,If,9.525026
reading-dickens-4,reading-dickens,2,2,it,3.6896887
reading-dickens-4,reading-dickens,2,3,had,3.8845217
reading-dickens-4,reading-dickens,2,4,been,0.7489803
reading-dickens-4,reading-dickens,2,5,up,5.311666
reading-dickens-4,reading-dickens,2,6,to,0.1785687
reading-dickens-4,reading-dickens,2,7,"me,",1.9157815
reading-dickens-4,reading-dickens,2,8,I,0.6036452
reading-dickens-4,reading-dickens,2,9,would,0.8112125
reading-dickens-4,reading-dickens,2,10,have,0.34580672
reading-dickens-4,reading-dickens,2,11,stayed,4.8420906
reading-dickens-4,reading-dickens,2,12,there,4.6777887
reading-dickens-4,reading-dickens,2,13,forever.,5.376163
reading-dickens-4,reading-dickens,3,1,One,10.650431
reading-dickens-4,reading-dickens,3,2,Christmas,9.614504
reading-dickens-4,reading-dickens,3,3,Sempere,19.570946
reading-dickens-4,reading-dickens,3,4,gave,9.529516
reading-dickens-4,reading-dickens,3,5,me,0.9631259
reading-dickens-4,reading-dickens,3,6,the,1.7108982
reading-dickens-4,reading-dickens,3,7,best,3.8875957
reading-dickens-4,reading-dickens,3,8,gift,2.5583448
reading-dickens-4,reading-dickens,3,9,I,1.7346365
reading-dickens-4,reading-dickens,3,10,have,1.7339591
reading-dickens-4,reading-dickens,3,11,ever,0.10074716
reading-dickens-4,reading-dickens,3,12,received.,1.2526224
reading-dickens-4,reading-dickens,4,1,It,8.752996
reading-dickens-4,reading-dickens,4,2,was,2.229603
reading-dickens-4,reading-dickens,4,3,an,3.4988627
reading-dickens-4,reading-dickens,4,4,old,4.205778
reading-dickens-4,reading-dickens,4,5,"volume,",13.523054
reading-dickens-4,reading-dickens,4,6,read,7.235756
reading-dickens-4,reading-dickens,4,7,and,5.0951214
reading-dickens-4,reading-dickens,4,8,experienced,6.4783344
reading-dickens-4,reading-dickens,4,9,to,5.0126896
reading-dickens-4,reading-dickens,4,10,the,1.8192221
reading-dickens-4,reading-dickens,4,11,full.,6.077903
reading-dickens-4,reading-dickens,5,1,"""Great",14.973063
reading-dickens-4,reading-dickens,5,2,"Expectations,",6.9777474
reading-dickens-4,reading-dickens,5,3,by,10.647982
reading-dickens-4,reading-dickens,5,4,Charles,5.8712497
reading-dickens-4,reading-dickens,5,5,"Dickens,""",6.756312
reading-dickens-4,reading-dickens,5,6,I,6.263584
reading-dickens-4,reading-dickens,5,7,read,3.2377374
reading-dickens-4,reading-dickens,5,8,on,3.9850173
reading-dickens-4,reading-dickens,5,9,the,1.703447
reading-dickens-4,reading-dickens,5,10,cover.,5.6093225
reading-dickens-4,reading-dickens,6,1,I,7.8969054
reading-dickens-4,reading-dickens,6,2,was,3.181875
reading-dickens-4,reading-dickens,6,3,aware,6.7947865
reading-dickens-4,reading-dickens,6,4,that,1.1239462
reading-dickens-4,reading-dickens,6,5,Sempere,17.700035
reading-dickens-4,reading-dickens,6,6,knew,7.395136
reading-dickens-4,reading-dickens,6,7,a,3.737914
reading-dickens-4,reading-dickens,6,8,few,2.7418075
reading-dickens-4,reading-dickens,6,9,authors,8.4558525
